,topDistance,bottomDistance,birdPosition,jump
76,113.20887774375294,174.25914610143136,442.5,0
77,111.82687512400585,158.9190045274636,458.5,0
78,104.78549517943789,162.11107303327555,450.0,1
79,97.73944955850733,168.6801707374047,438.0,0
80,92.00135868561942,176.39231842685214,425.5,0
81,87.63133001387118,182.56300282368275,415.5,0
82,83.3606621854697,184.25254408012933,411.0,0
83,77.52418977325722,176.6635219845908,417.0,0
84,72.3394774656273,160.1030917877603,433.0,0
85,70.83784299369935,143.58969322343438,449.0,0
86,73.24616030891995,127.1416532848303,465.0,0
87,64.64711903867024,132.39807400411834,456.5,1
88,55.19284373902109,141.40809736362343,444.5,0
89,47.38143096192854,151.47607071745688,432.0,0
90,42.190046219457976,159.62455951387932,422.0,0
91,37.963798545456434,162.7613283307801,417.5,0
92,32.09750769140807,155.82121164976223,423.5,0
93,30.18691769624716,139.14470884658172,439.5,0
94,36.800135869314396,122.49183646268024,455.5,0
95,48.57211133973898,105.87374556517777,471.5,0
96,38.897300677553446,113.63538181394033,463.0,1
97,25.96150997149434,125.19584657647394,451.0,0
98,12.658988901172163,137.51454468528047,438.5,0
99,3.905124837953327,147.53050532008626,428.5,0
100,8.246211251235321,152.21038072352357,424.0,0
101,13.601470508735444,146.57762448614045,430.0,0
102,26.90724809414742,131.24023773218335,446.0,0
103,42.720018726587654,116.29703349613007,462.0,0
104,59.0592922409336,101.92153844992725,478.0,0
105,54.60082416960389,111.4955156048888,469.5,1
106,49.35838327984416,124.4437623989246,457.5,0
107,47.01063709417264,137.87675656179326,445.0,0
108,48.83646178829912,148.94629904767692,435.0,0
109,53.19069467491471,154.85234902964825,430.5,0
110,58.94276885250641,151.07696713926978,436.5,0
111,68.34654343856754,138.64072273325755,452.5,0
112,80.18883962248113,127.20161162501047,468.5,0
113,93.54811596178727,117.05233872076201,484.5,0
114,374.370137697974,332.7957331457241,476.0,1
115,364.4859393721519,327.1849629796577,464.0,0
116,354.59307663856043,322.00349376986577,451.5,0
117,345.9353263256009,317.20852762812035,441.5,0
118,339.5585369269929,312.40998703626616,437.0,0
119,337.4151745253909,307.1628232713067,443.0,0
120,339.91175325369375,302.0595967685847,459.0,0
121,343.20984834354624,297.8137001549794,475.0,0
122,347.28662513837185,294.462221685567,491.0,0
123,338.51033957620854,288.51213146070654,482.5,1
124,327.99428348677054,282.54247468301116,470.5,0
125,317.41770587035626,277.04512267859906,458.0,0
126,308.2352997305792,272.04595200076034,448.0,0
127,301.7105400876807,267.1689540347082,443.5,0
128,300.17703109998274,262.0233768197029,449.5,0
129,304.0645490681214,257.3038087553311,465.5,0
130,308.8142645669076,253.60648651010487,481.5,0
131,314.38710215274415,250.9765925340449,497.5,0
132,305.2212312405544,244.6630335788388,489.0,1
133,294.0153057240388,238.2120903732638,477.0,0
134,282.67693574113895,232.28484668613234,464.5,0
135,272.91253177529245,227.00495589303773,454.5,0
136,266.2573942635209,222.02026934494066,450.0,0
137,265.51459470243816,217.02073633641555,456.0,0
138,271.1180554666177,212.8497122384712,472.0,0
139,277.62204523416364,209.9380861111199,488.0,0
140,268.24662160034745,203.73082731879336,479.5,1
141,256.65005357490185,197.53290865068533,467.5,0
142,247.38633753705963,192.09372712298546,459.0,1
143,236.01906702637396,187.09623192357455,447.0,0
144,224.53563191618386,182.93783096997734,434.5,0
145,215.5411793602327,179.0474797365213,426.0,1
146,204.70710783946902,176.36609651517495,414.0,0
147,193.88463064410237,174.760550468348,401.5,0
148,184.5975351948124,173.28084141069954,391.5,0
149,178.05897899291685,170.30854353202602,387.0,0
150,176.64653973401235,163.41358572652396,393.0,0
151,181.23189564753773,153.44380078712857,409.0,0
152,172.25054426619383,151.39435260273086,400.5,1
153,161.490711807212,151.42407338332964,388.5,0
154,150.8409758653132,152.81688388394784,376.0,0
155,142.4403383876913,153.0988242933302,367.5,1
156,132.8166028778029,156.1737814103251,355.5,0
157,123.64869590901475,160.58953888718904,343.0,0
158,115.94826432508596,164.14627622946554,333.0,0
159,109.99659085626244,164.1622672845377,328.5,0
160,106.75322009194852,156.35296607356062,334.5,0
161,108.00578688199998,141.12140163703023,350.5,0
162,111.78662710718129,126.27846213824431,366.5,0
163,117.8526622524922,111.97879263503425,382.5,0
164,108.4665847162157,113.86395390991831,374.0,1
165,97.0051545022222,119.20570456148481,362.0,0
166,85.71026776296992,126.0803315350971,349.5,0
167,76.29711659034042,131.80003793626162,339.5,0
168,69.77105417004964,133.29666162361306,335.0,0
169,68.5054742338158,125.67020331009256,341.0,0
170,74.96665925596525,109.17875251164945,357.0,0
171,84.31488599292535,92.78469701410896,373.0,0
172,74.47314952383846,97.96045120353418,364.5,1
173,61.80008090609591,107.09458436354286,352.5,0
174,48.91829923454004,117.44360348695028,340.0,0
175,38.18376618407357,125.92855117089213,330.0,0
176,31.468237955119125,129.3841180361794,325.5,0
177,33.185087012090236,122.6835359777342,331.5,0
178,46.08958667638494,106.18027123717475,347.5,0
179,60.90361237233798,89.7733256596858,363.5,0
180,52.03844732503075,98.02040603874276,355.0,1
181,40.11234224026316,110.04090148667449,343.0,0
182,28.64000698323937,122.76094655874888,330.5,0
183,21.80022935659164,133.1362084483406,320.5,0
184,22.20360331117452,138.1774221788784,316.0,0
185,29.832867780352597,133.00375934536586,322.0,0
186,44.82186966202994,118.35962149314267,338.0,0
187,60.74537019394976,104.35516278555652,354.0,0
188,77.02596964660685,91.28526715741155,370.0,0
189,72.6033745772192,101.10019782374316,361.5,1
190,66.8300082298364,114.08878121883852,349.5,0
191,62.96824596572466,127.534309109353,337.0,0
192,62.76941930590086,138.70832707519762,327.0,0
193,65.94884381094182,144.91117969294157,322.5,0
194,72.62403183519902,141.85996616381945,328.5,0
195,83.97172143049112,130.77174771333446,344.5,0
196,356.0003511234224,332.6954312881378,360.5,0
197,357.50419577957405,327.0462505518142,376.5,0
198,349.54255821001254,322.3042041301975,368.0,1
199,340.3894827987492,318.06445887587,356.0,0
200,331.3249915113558,314.3664263244407,343.5,0
201,323.34385721704996,310.8074162564336,333.5,0
202,317.19552329753964,306.6153942645411,329.0,0
203,314.35330442036076,300.6958596322869,335.0,0
204,315.3173005085512,293.64093720052045,351.0,0
205,317.1655719021218,287.39171873942365,367.0,0
206,319.88279103446627,282.00177304407146,383.0,0
207,311.5048153720902,277.10151569415854,374.5,1
208,301.6856808003986,272.6980931359807,362.5,0
209,291.91265817021366,268.9107658685312,350.0,0
210,283.3866616480035,265.34505836740203,340.0,0
211,277.05820688079245,261.17283549404596,335.5,0
212,274.7621698851572,255.2337164247702,341.5,0
213,277.0545975074227,248.21210687635687,357.5,0
214,280.3323919920779,242.149230847426,373.5,0
215,271.7682836535566,237.60892239139505,365.0,1
216,261.658173959844,233.80547470065795,353.0,0
217,251.59739664789856,230.76232361457969,340.5,0
218,243.48305895893455,227.56098083810414,332.0,1
219,234.1644721130855,225.68340656769607,320.0,0
220,225.04277371202124,224.7092565961625,307.5,0
221,217.11575253767288,223.5827587270539,297.5,0
222,211.00947846009194,220.73740054644117,293.0,0
223,208.08171471804053,213.77090541044166,299.0,0
224,209.1721778822413,203.35437049643167,315.0,0
225,211.5892246783848,193.82982226685345,331.0,0
226,203.25907113828893,191.47911113225902,322.5,1
227,193.62657358947402,190.8959140474201,310.5,0
228,185.69868066305693,189.69449122207,302.0,1
229,176.78518037437414,190.66462702871763,290.0,0
230,168.26838681107037,192.78031538515543,277.5,0
231,160.96350518052222,194.3173950010652,267.5,0
232,155.12897859523216,193.04144632694815,263.0,0
233,148.71196992844926,194.5899534919519,254.5,1
234,142.38767502842373,199.05840851368222,242.5,0
235,137.01459776242822,204.62893246068603,230.0,0
236,132.54433220624713,208.96889720721597,220.0,0
237,128.06736508572354,209.40690055487664,215.5,0
238,122.45101061240777,201.60419142468243,221.5,0
239,117.12920216581345,185.9280774923465,237.5,0
240,114.04494727957044,170.45893933730787,253.5,0
241,113.38099488009443,155.2586551532635,269.5,0
242,115.1792081931457,140.41456477160764,285.5,0
243,106.92988356862641,142.9475428260311,277.0,1
244,97.73944955850733,148.8388390172404,265.0,0
245,89.38260457158317,156.0104163189112,252.5,0
246,82.66952280012266,161.8154813359958,242.5,0
247,77.23341245859851,163.29421300217592,238.0,0
248,72.99315036357864,155.65346125287417,244.0,0
249,72.61542535852834,139.18692467326088,260.0,0
250,76.02631123499285,122.80065146407001,276.0,0
251,82.75868534480233,106.53168542738823,292.0,0
252,73.18640584152223,111.38334704972732,283.5,1
253,61.39421796879573,120.080181545499,271.5,0
254,49.92995093127971,129.9730741346068,259.0,0
255,40.718546143004666,138.0507153186828,249.0,0
256,34.35476677260377,141.1745373642145,244.5,0
257,32.72995569810628,134.24324936472598,250.5,0
258,40.91760012512953,117.57657079537573,266.5,0
259,53.28461316365166,100.9418149232517,282.5,0
260,67.57403347440494,84.35786863120713,298.5,0
261,58.42088667591412,92.26592003551474,290.0,1
262,46.04345773288535,104.01922899156675,278.0,0
263,33.63406011768428,116.53862020806665,265.5,0
264,24.82438317461282,126.75271200254454,255.5,0
265,23.021728866442675,131.64345787011217,251.0,0
266,30.805843601498726,126.28935030318273,257.0,0
267,47.01063709417264,111.40017953306898,273.0,0
268,63.50590523722971,97.12363255150623,289.0,0
269,80.11242100947892,83.773504164503,305.0,0
270,74.8615388567454,93.564149117063,296.5,1
271,67.86199230791857,106.56101538555271,284.5,0
272,62.48199740725323,120.01666550941998,272.0,0
273,60.90155991434045,131.18307817702708,262.0,0
274,63.3581091889586,137.34718781249217,257.5,0
275,70.43614129124337,134.20599837563148,263.5,0
276,82.94727240844028,123.00508119585955,279.5,0
277,96.75355290634035,113.18679251573481,295.5,0
278,366.824208579532,332.05421244128195,287.0,1
279,357.30239293909017,327.0550412392385,275.0,0
280,347.8164027184457,322.53100626141355,262.5,0
281,339.486744954792,318.27857295143195,252.5,0
282,333.2161460673837,313.74033849666193,248.0,0
283,330.7234494256493,308.18500936937215,254.0,0
284,332.4530041975858,302.2002647252315,270.0,0
285,335.01343256651666,297.0420845604205,286.0,0
286,338.3858744096745,292.7541630788536,302.0,0
287,329.8109306860523,287.27208357235133,293.5,1
288,319.64707100175343,282.00044326206296,281.5,0
289,309.4721312170128,277.25980595823836,269.0,0
290,300.61270764889497,272.888255518628,259.0,0
291,294.17894214236344,268.3118521422414,254.5,0
292,292.2571641551324,262.80078005972507,260.5,0
293,295.32905376884275,257.0393938679439,276.5,0
294,299.30962229771364,252.26226432029029,292.5,0
295,290.5477585527033,247.01821795163207,284.0,1
296,280.0803456153252,242.1672975444868,272.0,0
297,269.5946030617082,237.97321277824528,259.5,0
298,260.51151606023103,234.1287039215824,249.5,0
299,254.01771591761076,229.83689869122406,245.0,0
300,252.3568901377571,224.01785643113362,251.0,0
301,256.09568524284043,217.45114393812693,267.0,0
302,260.8601157708859,212.00943375236866,283.0,0
303,251.8754652601162,207.1020279958649,274.5,1
304,241.03163692760333,202.84538446807213,262.5,0
305,232.24555969921147,198.84164553734712,254.0,1
306,221.77691493931465,195.92090240706835,242.0,0
307,211.3557427656036,193.9619808106733,229.5,0
308,202.3765055533868,192.10999453438126,219.5,0
309,195.92090240706835,188.904737897174,215.0,0
310,187.8410232084568,187.44132415238641,206.5,1
311,178.66518967051192,188.07245944050393,194.5,0
312,169.83815825661793,189.85520798756087,182.0,0
313,162.265215003093,191.12822920751398,172.0,0
314,156.32098387612587,189.70042171803414,167.5,0
315,153.02042347346972,182.11328891654227,173.5,0
316,153.57815599882687,168.92675927750463,189.5,0
317,155.9463048616414,156.42650031244705,205.5,0
318,160.04452505474845,144.79036570158942,221.5,0
319,151.17208737065187,144.05901568454507,213.0,1
320,140.65560778013793,145.89036979869508,201.0,0
321,130.3658314129895,149.14841601572576,188.5,0
322,121.65627809529602,151.82308783580973,178.5,0
323,115.31695452100702,151.32085117392117,174.0,0
324,113.1591799192624,143.54441821262157,180.0,0
325,116.76472069936193,128.9728653632228,196.0,0
326,122.57650672131263,115.0,212.0,0
327,113.2486203006465,116.51287482505957,203.5,1
328,101.90314028527285,121.38471897236488,191.5,0
329,90.7358804442873,127.80062597655773,179.0,0
330,81.41252974819048,133.1465358167459,169.0,0
331,74.90827724624296,134.39215006837267,164.5,0
332,73.51360418317142,126.70536689501357,170.5,0
333,79.55658363705672,110.35963936149845,186.5,0
334,88.40955830678038,94.16076677682696,202.5,0
335,78.60025445251433,98.88377015466189,194.0,1
336,66.06814663663572,107.54068997360952,182.0,0
337,53.3970972993851,117.47872147755099,169.5,0
338,42.85148772213166,125.64334443176845,159.5,0
339,36.124783736376884,128.86038956948718,155.0,0
340,37.20215047547655,122.0,161.0,0
341,49.040799340956916,105.38026380684383,177.0,0
342,63.150613615387776,88.81441324469807,193.0,0
343,78.31347265956222,72.3394774656273,209.0,0
344,69.52877102322462,80.5248408877658,200.5,1
345,57.578207683115664,92.54863586244802,188.5,0
346,45.70557952810576,105.30432089900205,176.0,0
347,37.33630940518894,115.73245007343446,166.0,0
348,35.415392133929565,120.84804508141619,161.5,0
349,43.142206712220926,115.80695143211395,167.5,0
350,59.5,101.44086947576899,183.5,0
351,76.03453162872775,87.92752697534488,199.5,0
352,71.02112361825881,97.6933979345585,191.0,1
353,64.4437739428721,110.69326989478628,179.0,0
354,59.7013400184619,124.1541380703841,166.5,0
355,58.81538914263851,135.3116772492308,156.5,0
356,61.68468205316454,141.4390328021229,152.0,0
357,68.54195795277518,138.19551367537227,158.0,0
358,80.45495634204272,126.77933585565118,174.0,0
359,93.86160024205851,116.66190466471906,190.0,0
360,390.7172890978847,486.78537365044156,206.0,0
361,391.0744813970863,489.68280549759965,197.5,1
362,393.68293079583725,495.415229882974,185.5,0
363,397.0012594438461,501.8067357060883,173.0,0
364,399.18041034098854,506.50271470151074,163.0,0
365,398.13471338229226,507.0120807239212,158.5,0
366,390.4615858186308,499.209625307846,164.5,0
367,376.56506741863353,483.47828286283965,180.5,0
368,377.9735440477283,487.2001642035848,172.0,1
369,381.93324023970473,493.93623070189943,160.0,0
370,386.631930911041,501.33247451167574,147.5,0
371,389.9733965285324,506.88188959559403,137.5,0
372,389.6472763923803,507.9616127228513,133.0,0
373,381.861231339344,500.2179524967092,139.0,0
374,367.0054495508207,484.0382216313088,155.0,0
375,352.32087647484076,467.89956187198976,171.0,0
376,337.8298388242223,451.80637445702337,187.0,0
377,339.89888202228616,456.1592375475915,178.5,1
378,344.72343987608383,463.66394080195624,166.5,0
379,350.33269901623515,471.8400152594097,154.0,0
380,354.46861638232514,478.0669409193654,144.0,0
381,354.66216319195934,479.61990158874767,139.5,0
382,346.8519136461553,471.97060289810423,145.5,0
383,331.4200506909623,455.5098791464352,161.5,0
384,316.1237890447348,439.0720328146624,177.5,0
385,300.9838035509552,422.65973311873466,193.5,0
386,286.0249115024773,406.2760760862003,209.5,0
387,271.27707238172565,389.9246722124672,225.5,0
388,256.77665392321006,373.6097562965935,241.5,0
389,242.56803169420326,357.33632616905885,257.5,0
390,228.7055967832882,341.110319398285,273.5,0
391,215.2562426504746,324.93884039923574,289.5,0
392,202.30237269987714,308.83045510441485,305.5,0
393,189.94538688791576,292.79557715238803,321.5,0
394,178.30942207297963,276.8469793947552,337.5,0
395,167.54477013622358,261.00047892676366,353.5,0
396,157.82981340671984,245.2758650988719,369.5,0
397,149.36950826724978,229.6981715208025,385.5,0
398,142.38767502842373,214.29944003659926,401.5,0
399,137.1103570121528,199.12119425113943,417.5,0
400,133.73948556802512,184.2179415800752,433.5,0
401,132.420731005383,169.66216431485248,449.5,0
402,125.39936203984452,171.82840277439584,441.0,1
403,118.2285921425101,177.1383639983163,429.0,0
404,112.09036533083474,183.61440575292562,416.5,0
405,107.14126189288606,188.75711907104326,406.5,0
406,102.48902380255166,189.74720024284943,402.0,0
407,97.082439194738,182.00274723201295,408.0,0
408,92.77930803794561,165.8553586713435,424.0,0
409,91.39474820797966,149.84325143295575,440.0,0
410,93.05912099305473,134.01492454200763,456.0,0
411,97.6165969494942,118.44407963254221,472.0,0
412,88.52259598543188,122.00922096300755,463.5,1
413,77.77692459849516,129.2255779634976,451.5,0
414,67.62396025078685,137.7425134081704,439.0,0
415,59.481089431852205,144.69968901141425,429.0,0
416,53.48130514488217,147.0042516391958,424.5,0
417,50.50990001969911,139.64687608392822,430.5,0
418,54.35301279598032,122.89934906255607,446.5,0
419,62.6039136156838,106.15672376255779,462.5,0
420,73.79871272590057,89.42175350550893,478.5,0
421,63.97655820689325,95.88013350011565,470.0,1
422,50.99019513592785,106.30145812734649,458.0,0
423,37.566607512523674,117.73380992731018,445.5,0
424,26.386549603917523,127.06789523715264,435.5,0
425,20.248456731316587,131.18688958886096,431.0,0
426,25.079872407968907,125.01599897613104,437.0,0
427,41.10960958218893,109.04127658827184,453.0,0
428,57.55866572463264,93.34345183246653,469.0,0
429,50.21205034650547,102.32912586355852,460.5,1
430,40.697051490249265,114.91844934561203,448.5,0
431,33.24154027718932,128.08200498118384,436.0,0
432,31.304951684997057,138.85243966167826,426.0,0
433,34.34020966738555,144.32342152263436,421.5,0
434,41.0396150079408,139.76498130790844,427.5,0
435,53.30337700371338,126.06050134756724,443.5,0
436,67.52962312940892,113.18237495299346,459.5,0
437,82.71184921158516,101.44579833586012,475.5,0
438,79.93122043357026,111.30588483993108,467.0,1
439,76.27581530209953,124.16923934694937,455.0,0
440,74.52684080249209,137.49272708038052,442.5,0
441,75.82380892569299,148.65816492880572,432.5,0
442,351.0270644836378,333.94610343586885,428.0,0
443,348.3231258472512,328.37326322342386,434.0,0
444,349.54255821001254,322.3042041301975,450.0,0
445,351.5579610818108,317.00630908548175,466.0,0
446,343.41847649769807,312.0677009881029,457.5,1
447,333.97791843174303,307.5569053037177,445.5,0
448,324.59975354272837,303.58689036254515,433.0,0
449,316.3700365078842,299.81661061388843,423.0,0
450,310.1358573270753,295.5236877138616,418.5,0
451,307.5373961000515,289.70545386650906,424.5,0
452,309.07321139173484,282.97747260161896,440.5,0
453,311.5048153720902,277.10151569415854,456.5,0
454,314.8114515070886,272.13278009089606,472.5,0
455,306.2498979591667,267.0,464.0,1
456,296.1215966457023,262.2746651889961,452.0,0
457,286.00568176174403,258.16516031409043,439.5,0
458,277.2079544313258,254.3506437971015,429.5,0
459,270.79512551004314,250.05999280172747,425.0,0
460,268.799181546373,244.2396364229197,431.0,0
461,271.7682836535566,237.60892239139505,447.0,0
462,275.72631357924473,232.0021551624036,463.0,0
463,280.6314308839977,227.49505489130968,479.0,0
464,271.6178381476445,222.095137272296,470.5,1
465,260.7091291075171,217.06968927051975,458.5,0
466,249.73586046060746,212.76277869965884,446.0,0
467,240.2769235694514,208.88513590009222,436.0,0
468,231.70293481093415,205.2711621246394,427.5,1
469,221.61058187731018,202.8823550730817,415.5,0
470,211.62466774929618,201.45719148245863,403.0,0
471,203.00246303924493,200.02499843769527,393.0,0
472,196.657697535591,197.03870178216258,388.5,0
473,194.44600793022212,190.1558571277782,394.5,0
474,197.22132237666392,180.12842640738302,410.5,0
475,188.76705220985997,178.13758727455584,402.0,1
476,178.94133116750865,178.10109488714548,390.0,0
477,169.35539554439947,179.25191770243353,377.5,0
478,161.14046667426527,180.04513323053195,367.5,0
479,154.95160534825058,178.35358140502814,363.0,0
480,152.27934856703322,170.84788555905513,369.0,0
481,154.30489298787643,158.14550262337528,385.0,0
482,158.09174551506476,146.26346091898688,401.0,0
483,149.30254518929007,145.74378202859975,392.5,1
484,138.94693231590253,147.83859441972518,380.5,0
485,128.86038956948718,151.34397906755325,368.0,0
486,120.33287165193059,154.20765220960988,358.0,0
487,114.05809923017304,153.815636396304,353.5,0
488,111.68818200687126,146.028250691433,359.5,0
489,114.85316713090675,131.3059404596761,375.5,0
490,120.29235220910762,117.13347087831043,391.5,0
491,111.04053313993049,118.86967653695369,383.0,1
492,99.86490875177326,123.98790263570072,371.0,0
493,88.933964265628,130.61106384988983,358.5,0
494,79.83890029302758,136.10382066643095,348.5,0
495,73.40980860893181,137.43725841270262,344.0,0
496,71.69379331573968,129.76902558006668,350.0,0
497,77.15568676384133,113.37107214805724,366.0,0
498,85.60373823613078,97.09788875150684,382.0,0
499,96.25487000666512,81.02468759581859,398.0,0
500,86.3958911060011,85.52338861387568,389.5,1
501,73.49319696407281,94.08108205160057,377.5,0
502,60.207972893961475,104.04326023342406,365.0,0
503,49.09175083453431,112.29425630903836,355.0,0
504,42.61748467472007,115.61249932425127,350.5,0
505,45.77390086064329,108.8358856260195,356.5,0
506,59.71808771218315,92.28353049163215,372.5,0
507,74.82813641939775,75.82380892569299,388.5,0
508,66.03029607687671,84.02380615040002,380.0,1
509,54.08326913195984,96.04686356149273,368.0,0
510,42.26405091800832,108.7945311125518,355.5,0
511,34.077118422777474,119.21094748386156,345.5,0
512,32.449961479175904,124.31009613060397,341.0,0
513,40.22437072223753,119.23925528113634,347.0,0
514,56.43580423808985,104.80935072788114,363.0,0
515,72.89718787443039,91.18113840043894,379.0,0
516,68.09001395212076,100.92695378341705,370.5,1
517,61.88093405888441,113.92651140099042,358.5,0
518,57.688820407423826,127.38916751435343,346.0,0
519,57.38466694161429,138.53880322855397,336.0,0
520,60.58258825768341,144.6383420812061,331.5,0
521,67.24024092758741,141.31967308198813,337.5,0
522,78.64000254323496,129.74686894102686,353.5,0
523,91.70196290156498,119.4121015642887,369.5,0
524,413.50483673108346,345.740148088127,385.5,0
525,404.4415903440199,338.6340207362515,377.0,1
526,393.3954753171419,330.84739684634064,365.0,0
527,382.1926870048667,323.2974636460979,352.5,0
528,372.5,316.5537079233159,342.5,0
529,365.8551625985343,310.8858311341963,338.0,0
530,365.0054794109261,306.96742498187,344.0,0
531,370.20264720825537,305.3686296920494,360.0,0
532,376.0757902338304,304.6850833237492,376.0,0
533,366.85317226378186,297.54201384006257,367.5,1
534,355.52250280397163,289.7347925258546,355.5,0
535,344.01308114663317,282.21445746098834,343.0,0
536,334.0957946457872,275.5358415887124,333.0,0
537,327.4129655343539,269.9060021563063,328.5,0
538,326.9009788911621,265.92151097645336,334.5,0
539,332.83817389235867,264.25603115160874,350.5,0
540,339.5,263.6479660456344,366.5,0
541,330.1060435678208,256.4566240127168,358.0,1
542,318.45407832213425,248.62220335279792,346.0,0
543,306.5929712175411,241.14155593758616,333.5,0
544,296.41904459734025,234.5511671256402,323.5,0
545,289.70502239346837,228.97379762758882,319.0,0
546,289.6204412675321,224.89997776789573,325.0,0
547,296.46753616542907,223.14345161801185,341.0,0
548,304.08551428833306,222.63872080121195,357.0,0
549,312.41798923877604,223.3942702935776,373.0,0
550,302.74452926518757,215.64844075485453,364.5,1
551,290.50172116529706,206.98127934670808,352.5,0
552,280.87185690275203,199.7223072167954,344.0,1
553,268.73406929527937,191.88017094009479,332.0,0
554,259.1606644535393,185.2410591634587,323.5,1
555,247.1543040288799,178.42435371887998,311.5,0
556,237.65521244020718,172.5688268488837,303.0,1
557,225.8162970203878,167.01197561851666,291.0,0
558,216.41684315228332,162.13034879380234,282.5,1
559,204.79562983618573,158.08621065734988,270.5,0
560,195.5326059765992,154.37940277122465,262.0,1
561,184.20097719610501,152.0855022676389,250.0,0
562,175.12923799297477,149.7339306904083,241.5,1
563,164.19272212860105,149.36281331040868,229.5,0
564,153.32318807016765,150.3595690337,217.0,0
565,144.05901568454507,151.17208737065187,207.0,0
566,137.53635882922015,149.5535021321801,202.5,0
567,136.08545109599336,142.0184847123782,208.5,0
568,140.90510991443853,129.24492253082903,224.5,0
569,147.48304987353632,117.47872147755099,240.5,0
570,138.03260484392808,116.84605256490268,232.0,1
571,126.37246535539299,119.03780911962384,220.0,0
572,117.13347087831043,120.29235220910762,211.5,1
573,105.9681555940274,124.81686584752879,199.5,0
574,95.01578816175763,130.87398519186308,187.0,0
575,85.86617494683223,135.9154148726332,177.0,0
576,79.41190087134295,136.95345924802336,172.5,0
577,77.77692459849516,129.2255779634976,178.5,0
578,69.31810730249349,134.18271125595876,170.0,1
579,60.08327554319921,142.86357128393507,158.0,0
580,52.40467536394057,152.63109119704282,145.5,0
581,47.13013897709193,160.53426425532962,135.5,0
582,42.7551166528639,163.48700254148645,131.0,0
583,37.05401462729781,156.43848631331102,137.0,0
584,34.92849839314596,139.71399357258383,153.0,0
585,40.36087214122113,123.0,169.0,0
586,50.99019513592785,106.30145812734649,185.0,0
587,64.28841264178172,89.62700485902673,201.0,0
588,54.82928049865327,97.24325169388362,192.5,1
589,42.08622102303793,108.72557196906347,180.5,0
590,29.068883707497267,121.01652779682617,168.0,0
591,19.235384061671343,131.03434664239754,158.0,0
592,16.560495161679196,135.73595691636024,153.5,0
593,24.27447218787671,130.15087398861368,159.5,0
594,40.697051490249265,114.91844934561203,175.5,0
595,57.31710041514661,100.17609495283793,191.5,0
596,74.00168916991016,86.17569262849008,207.5,0
597,68.47627326307996,95.85927185202274,199.0,1
598,61.220911460055866,108.84851859350222,187.0,0
599,55.76064920712455,122.30801282009286,174.5,0
600,54.35301279598032,133.4325672390365,164.5,0
601,57.0087712549569,139.46325680981354,160.0,0
602,63.97655820689325,135.988970140964,166.0,0
603,76.27581530209953,124.16923934694937,182.0,0
604,90.02777349240623,113.6001760562016,198.0,0
605,104.66135867644753,104.66135867644753,214.0,0
606,334.70920214418965,383.77109062564887,205.5,1
607,331.510557901253,385.6802432067269,193.5,0
608,328.105166067223,386.0738271367278,185.0,1
609,325.75143898377485,388.7338421079389,173.0,0
610,324.0374206785383,392.10999732218,160.5,0
611,322.11061764555353,394.341539784994,150.5,0
612,318.76009787926716,393.3293785111913,146.0,0
613,312.1297807002722,385.64880396547323,152.0,0
614,302.76063152266016,371.7041834577599,168.0,0
615,294.0493155917898,358.00139664532037,184.0,0
616,291.1704827072964,359.20780893516223,175.5,1
617,289.6018818999628,362.931467359886,163.5,0
618,288.7784618007375,367.41393550054687,151.0,0
619,287.6421387766403,370.591419220683,141.0,0
620,284.73891549979606,370.1705687922799,136.5,0
621,277.8115368374755,362.39377754039873,142.5,0
622,267.4214838041252,347.6553609539194,158.5,0
623,257.70380284349704,333.1084658185679,174.5,0
624,248.73731123416124,318.7793123777012,190.5,0
625,240.60600574383008,304.69862159189364,206.5,0
626,237.32677893571133,306.30703550522634,198.0,1
627,235.3146829248018,310.60103026229643,186.0,0
628,234.16714116203408,315.72812671664207,173.5,0
629,232.87174581730605,319.49843505094043,163.5,0
630,229.92390045404153,319.4761336938958,159.0,0
631,223.0201784592596,311.66969695496545,165.0,0
632,212.82152146810716,296.46753616542907,181.0,0
633,203.49447166937975,281.44271175498574,197.0,0
634,195.1640335717624,266.62520511009456,213.0,0
635,187.9627622695517,252.05158202241066,229.0,0
636,182.02472359545007,237.7666923688009,245.0,0
637,177.47675904185314,223.8258251408894,261.0,0
638,174.42763542512407,210.2974084481309,277.0,0
639,168.25352893773135,211.327352701916,268.5,1
640,162.22284056198745,215.09590884068436,256.5,0
641,157.05094714773293,219.92044015961773,244.0,0
642,152.64337522473747,223.60679774997897,234.0,0
643,148.15954238590237,223.60959281748177,229.5,0
644,142.5491143430923,215.80141334106224,235.5,0
645,137.04470073665746,200.57729183534212,251.5,0
646,133.4325672390365,185.61856049436435,267.5,0
647,131.86830551728494,170.9948829643741,283.5,0
648,132.42450679538135,156.80003188775186,299.5,0
649,124.65151423067431,158.54967675779096,291.0,1
650,116.21101496846157,163.41664541900252,279.0,0
651,108.58752230343964,169.5324452722841,266.5,0
652,102.35355391973451,174.43121853613246,256.5,0
653,97.082439194738,175.28548142958104,252.0,0
654,92.5418824100742,167.5231327309754,258.0,0
655,90.80198235721508,151.47607071745688,274.0,0
656,92.13034245024816,135.60235986147143,290.0,0
657,96.40020746865642,119.97082978791136,306.0,0
658,103.24727599312246,104.6900186264192,322.0,0
659,93.69765205169232,107.83900036628678,313.5,1
660,81.891696770796,114.70069746954462,301.5,0
